Año,País,Valor
2019,AUT,11.668
2020,AUT,11.668
2021,AUT,11.872
2022,AUT,11.913
2023,AUT,11.987
2019,NLD,7.686
2020,NLD,7.766
2021,NLD,7.797
2022,NLD,7.903
2023,NLD,7.99
2019,SVK,5.539
2020,SVK,5.803
2021,SVK,5.946
2022,SVK,6.403
2023,SVK,6.562
2019,CHE,9.209
2020,CHE,9.013
2021,CHE,8.824
2022,CHE,8.625
2023,CHE,8.388
2019,EST,12.379
2020,EST,12.434
2021,EST,10.431
2022,EST,6.2
2023,EST,9.083
2019,LTU,8.415
2020,LTU,8.772
2021,LTU,9.155
2022,LTU,9.434
2023,LTU,9.335
2019,MLT,10.764
2020,MLT,10.803
2021,MLT,10.711
2022,MLT,11.153
2023,MLT,10.646
2019,CHE,10.351
2020,CHE,10.322
2021,CHE,10.04
2022,CHE,9.903
2023,CHE,9.791
2019,SVN,0.867
2020,SVN,0.866
2021,SVN,1.2
2022,SVN,1.36
2023,SVN,1.252
2019,FRA,7.218
2020,FRA,7.136
2021,FRA,7.094
2022,FRA,7.052
2023,FRA,7.044
2019,CRI,12.624
2020,CRI,11.153
2021,CRI,10.813
2022,CRI,11.608
2023,CRI,11.526
2019,DNK,6.689
2020,DNK,6.534
2021,DNK,5.849
2022,DNK,5.886
2023,DNK,5.777
2019,FRA,11.589
2020,FRA,11.639
2021,FRA,11.661
2022,FRA,11.339
2023,FRA,11.175
2019,BGR,2.356
2020,BGR,2.385
2021,BGR,2.238
2022,BGR,2.57
2023,BGR,2.829
2019,BRA,13.097
2020,BRA,13.095
2021,BRA,13.002
2022,BRA,12.87
2023,BRA,12.826
2019,FRA,2.168
2020,FRA,2.268
2021,FRA,2.519
2022,FRA,2.927
2023,FRA,2.96
2019,POL,0.505
2020,POL,0.455
2021,POL,0.38
2022,POL,0.417
2023,POL,0.464
2019,CZE,0.548
2020,CZE,0.485
2021,CZE,0.501
2022,CZE,0.612
2023,CZE,0.653
2019,SVK,10.052
2020,SVK,9.778
2021,SVK,9.853
2022,SVK,9.645
2023,SVK,9.158
2019,JPN,6.663
2020,JPN,6.583
2021,JPN,6.531
2022,JPN,6.569
2023,JPN,6.637
2019,CAN,3.279
2020,CAN,3.269
2021,CAN,3.327
2022,CAN,3.394
2023,CAN,3.631
2019,HRV,4.524
2020,HRV,4.789
2021,HRV,5.53
2022,HRV,6.308
2023,HRV,6.19
2019,EU27,11.699
2020,EU27,12.053
2021,EU27,11.632
2022,EU27,10.841
2023,EU27,11.219
2019,CYP,13.727
2020,CYP,12.508
2021,CYP,11.966
2022,CYP,12.489
2023,CYP,12.702
2019,ARG,3.901
2020,ARG,4.544
2021,ARG,4.703
2022,ARG,4.284
2023,ARG,3.942
2019,MLT,9.679
2020,MLT,9.898
2021,MLT,10.014
2022,MLT,10.25
2023,MLT,10.512
2019,COL,13.148
2020,COL,13.809
2021,COL,13.69
2022,COL,13.701
2023,COL,14.096
2019,NOR,11.123
2020,NOR,10.975
2021,NOR,10.768
2022,NOR,10.63
2023,NOR,10.336
2019,GRC,9.163
2020,GRC,9.319
2021,GRC,9.425
2022,GRC,9.242
2023,GRC,9.151
2019,USA,9.98
2020,USA,10.188
2021,USA,10.357
2022,USA,10.676
2023,USA,10.742
2019,ARG,8.881
2020,ARG,8.775
2021,ARG,8.6
2022,ARG,8.615
2023,ARG,9.174
2019,BRA,9.233
2020,BRA,8.978
2021,BRA,8.621
2022,BRA,8.463
2023,BRA,8.323
2019,ARG,1.989
2020,ARG,1.436
2021,ARG,1.72
2022,ARG,1.876
2023,ARG,1.832
2019,MEX,11.205
2020,MEX,12.489
2021,MEX,11.402
2022,MEX,11.61
2023,MEX,11.692
2019,PRT,7.711
2020,PRT,7.802
2021,PRT,7.898
2022,PRT,8.054
2023,PRT,8.046
2019,ISR,11.669
2020,ISR,11.841
2021,ISR,11.643
2022,ISR,11.612
2023,ISR,11.773
2019,POL,3.482
2020,POL,2.764
2021,POL,2.839
2022,POL,3.67
2023,POL,4.605
2019,TUR,25.255
2020,TUR,26.402
2021,TUR,25.95
2022,TUR,23.457
2023,TUR,22.83
2019,DEU,11.148
2020,DEU,10.295
2021,DEU,9.959
2022,DEU,9.748
2023,DEU,9.718
2019,CRI,0.704
2020,CRI,0.672
2021,CRI,0.816
2022,CRI,0.474
2023,CRI,0.54
2019,POL,14.568
2020,POL,14.741
2021,POL,14.644
2022,POL,14.398
2023,POL,14.203
2019,DEU,5.66
2020,DEU,5.455
2021,DEU,5.325
2022,DEU,5.403
2023,DEU,5.463
2019,NLD,9.555
2020,NLD,7.929
2021,NLD,8.254
2022,NLD,8.957
2023,NLD,5.736
2019,CHL,8.594
2020,CHL,8.324
2021,CHL,8.1
2022,CHL,7.952
2023,CHL,7.9
2019,JPN,8.321
2020,JPN,8.014
2021,JPN,7.744
2022,JPN,7.601
2023,JPN,7.426
2019,TUR,5.698
2020,TUR,5.708
2021,TUR,5.663
2022,TUR,5.806
2023,TUR,6.092
2019,HUN,11.515
2020,HUN,11.377
2021,HUN,11.314
2022,HUN,11.539
2023,HUN,11.466
2019,PRT,6.573
2020,PRT,6.609
2021,PRT,6.734
2022,PRT,6.878
2023,PRT,6.924
2019,EU19OECD,7.538
2020,EU19OECD,7.383
2021,EU19OECD,7.335
2022,EU19OECD,7.29
2023,EU19OECD,7.265
2019,RUS,0.087
2020,RUS,0.069
2021,RUS,0.138
2022,RUS,0.054
2019,DNK,6.029
2020,DNK,6.523
2021,DNK,4.725
2022,DNK,3.884
2023,DNK,2.954
2019,NLD,7.479
2020,NLD,7.362
2021,NLD,7.238
2022,NLD,7.138
2023,NLD,7.032
2019,NLD,11.396
2020,NLD,10.93
2021,NLD,10.692
2022,NLD,9.961
2023,NLD,9.627
2019,RUS,11.79
2020,RUS,12.192
2021,RUS,12.453
2022,RUS,12.667
2019,G7,15.594
2020,G7,15.388
2021,G7,15.058
2022,G7,15.736
2023,G7,15.727
2019,ISL,11.187
2020,ISL,11.299
2021,ISL,11.698
2022,ISL,12.176
2023,ISL,12.837
2019,DNK,7.043
2020,DNK,7.076
2021,DNK,7.089
2022,DNK,7.12
2023,DNK,7.22
2019,HRV,10.879
2020,HRV,10.86
2021,HRV,10.639
2022,HRV,10.246
2023,HRV,13.003
2019,OECD,2.787
2020,OECD,2.786
2021,OECD,2.815
2022,OECD,2.875
2023,OECD,2.973
2019,IND,2.953
2020,IND,3.128
2021,IND,3.304
2022,IND,3.019
2023,IND,3.197
2019,LTU,8.309
2020,LTU,8.17
2021,LTU,7.989
2022,LTU,7.838
2023,LTU,7.8
2019,EST,11.171
2020,EST,11.108
2021,EST,11.595
2022,EST,11.275
2023,EST,11.261
2019,CRI,7.58
2020,CRI,7.822
2021,CRI,7.58
2022,CRI,7.848
2023,CRI,7.56
2019,LVA,10.575
2020,LVA,10.995
2021,LVA,10.915
2022,LVA,10.864
2023,LVA,10.953
2019,IND,0.699
2020,IND,0.818
2021,IND,0.845
2022,IND,0.727
2023,IND,0.955
2019,BRA,3.243
2020,BRA,3.98
2021,BRA,4.169
2022,BRA,3.893
2023,BRA,4.076
2019,ROU,15.414
2020,ROU,13.564
2021,ROU,12.893
2022,ROU,13.691
2023,ROU,11.151
2019,LTU,10.938
2020,LTU,10.507
2021,LTU,10.44
2022,LTU,10.877
2023,LTU,11.024
2019,CRI,3.066
2020,CRI,2.902
2021,CRI,2.342
2022,CRI,2.559
2023,CRI,2.649
2019,CHE,10.782
2020,CHE,10.331
2021,CHE,9.927
2022,CHE,9.185
2023,CHE,9.997
2019,HUN,16.171
2020,HUN,15.579
2021,HUN,14.935
2022,HUN,14.143
2023,HUN,13.308
2019,POL,2.961
2020,POL,2.93
2021,POL,2.863
2022,POL,3.153
2023,POL,3.536
2019,FIN,4.028
2020,FIN,3.932
2021,FIN,4.219
2022,FIN,4.424
2023,FIN,4.526
2019,AUT,13.948
2020,AUT,13.781
2021,AUT,13.472
2022,AUT,12.969
2023,AUT,12.554
2019,GRC,5.664
2020,GRC,5.619
2021,GRC,5.47
2022,GRC,5.567
2023,GRC,5.659
2019,TUR,11.43
2020,TUR,11.882
2021,TUR,11.884
2022,TUR,11.958
2023,TUR,11.571
2019,FIN,11.625
2020,FIN,11.722
2021,FIN,11.754
2022,FIN,11.811
2023,FIN,11.788
2021,FRA,0.118
2022,FRA,0.136
2023,FRA,0.177
2019,OECD,16.219
2020,OECD,16.357
2021,OECD,15.814
2022,OECD,15.897
2023,OECD,15.863
2019,E,6.84102198089387
2020,E,6.62520760879797
2021,E,6.68809450255371
2022,E,6.87213522983677
2019,HRV,9.345
2020,HRV,6.774
2021,HRV,6.216
2022,HRV,7.489
2023,HRV,8.952
2019,TUR,12.51
2020,TUR,12.646
2021,TUR,12.65
2022,TUR,12.487
2023,TUR,12.619
2019,CHE,7.7
2020,CHE,7.761
2021,CHE,8.248
2022,CHE,8.001
2023,CHE,9.828
2019,CHE,11.243
2020,CHE,10.91
2021,CHE,10.972
2022,CHE,10.745
2023,CHE,10.545
2019,EST,11.14
2020,EST,11.554
2021,EST,10.138
2022,EST,7.317
2023,EST,8.841
2019,ITA,11.359
2020,ITA,11.252
2021,ITA,10.998
2022,ITA,10.816
2023,ITA,10.642
2019,NLD,10.178
2020,NLD,10.07
2021,NLD,10.17
2022,NLD,10.252
2023,NLD,10.334
2019,LTU,2.511
2020,LTU,2.76
2021,LTU,2.851
2022,LTU,3.173
2023,LTU,3.482
2019,SVK,8.704
2020,SVK,7.463
2021,SVK,7.92
2022,SVK,8.197
2023,SVK,7.425
2019,COL,3.794
2020,COL,3.72
2021,COL,3.556
2022,COL,3.801
2023,COL,4.371
2019,COL,10.564
2020,COL,11.049
2021,COL,11.32
2022,COL,11.351
2023,COL,11.503
2019,ESP,9.424
2020,ESP,9.502
2021,ESP,9.53
2022,ESP,9.57
2023,ESP,9.567
2019,HUN,16.542
2020,HUN,15.758
2021,HUN,15.256
2022,HUN,14.414
2023,HUN,13.479
2019,FRA,6.507
2020,FRA,6.519
2021,FRA,6.469
2022,FRA,6.603
2023,FRA,6.577
2019,MKD,8.237
2020,MKD,8.296
2019,EU19OECD,6.773
2020,EU19OECD,6.621
2021,EU19OECD,6.818
2022,EU19OECD,6.973
2023,EU19OECD,7.062
2019,BGR,12.257
2020,BGR,12.449
2021,BGR,12.176
2022,BGR,12.652
2023,BGR,12.67
2019,CYP,9.397
2020,CYP,9.725
2021,CYP,9.386
2022,CYP,9.255
2023,CYP,9.388
2019,IDN,11.978
2019,BGR,4.777
2020,BGR,4.775
2021,BGR,4.853
2022,BGR,4.478
2023,BGR,4.617
2019,PRT,5.785
2020,PRT,5.936
2021,PRT,5.989
2022,PRT,5.976
2023,PRT,5.973
2019,CHE,6.603
2020,CHE,6.876
2021,CHE,7.035
2022,CHE,7.307
2023,CHE,7.664
2019,POL,7.504
2020,POL,7.784
2021,POL,8.099
2022,POL,8.404
2023,POL,8.534
2019,LVA,0.223
2022,LVA,0.441
2023,LVA,0.221
2019,ROU,5.203
2020,ROU,5.239
2021,ROU,5.307
2022,ROU,5.125
2023,ROU,4.789
2019,EST,12.647
2020,EST,12.726
2021,EST,13.26
2022,EST,13.048
2023,EST,13.713
2019,DEU,0.743
2020,DEU,1.137
2021,DEU,0.943
2022,DEU,1.031
2023,DEU,0.968
2019,GRC,14.256
2020,GRC,14.509
2021,GRC,14.613
2022,GRC,14.567
2023,GRC,14.391
2019,USA,3.429
2020,USA,3.523
2021,USA,3.653
2022,USA,3.729
2023,USA,3.88
2019,MKD,0.024
2019,IDN,1.248
2019,DNK,11.034
2020,DNK,11.457
2021,DNK,11.572
2022,DNK,11.519
2023,DNK,11.307
2019,PRT,13.5
2020,PRT,14.318
2021,PRT,14.272
2022,PRT,14.242
2023,PRT,13.975
2019,G7,6.399
2020,G7,6.33
2021,G7,6.232
2022,G7,6.316
2023,G7,6.33
2019,DEU,10.798
2020,DEU,9.957
2021,DEU,9.561
2022,DEU,9.369
2023,DEU,9.407
2019,USA,0.679
2020,USA,0.728
2021,USA,0.722
2022,USA,0.678
2023,USA,0.727
2019,ARG,8.568
2020,ARG,9.066
2021,ARG,8.355
2022,ARG,8.475
2023,ARG,9.016
2019,IDN,0.33
2019,ITA,6.092
2020,ITA,6.089
2021,ITA,6.127
2022,ITA,6.126
2023,ITA,6.078
2019,KOR,11.345
2020,KOR,11.099
2021,KOR,10.738
2022,KOR,10.867
2023,KOR,10.935
2019,POL,7.729
2020,POL,7.827
2021,POL,6.894
2022,POL,7.865
2023,POL,7.823
2019,GBR,8.149
2020,GBR,8.019
2021,GBR,7.851
2022,GBR,7.175
2023,GBR,7.018
2019,COL,11.115
2020,COL,11.606
2021,COL,11.841
2022,COL,11.785
2023,COL,12.061
2019,GBR,3.59
2020,GBR,3.398
2021,GBR,3.247
2022,GBR,3.587
2023,GBR,3.505
2019,USA,3.833
2020,USA,3.787
2021,USA,3.93
2022,USA,4.072
2023,USA,4.047
2019,IND,0.0351841910537847
2020,IND,0.0260397679335882
2021,IND,0.0402162741856204
2022,IND,0.0262711507088346
2019,IDN,2.893
2019,MKD,7.92
2020,MKD,7.933
2019,ARG,12.875
2020,ARG,10.878
2021,ARG,12.972
2022,ARG,12.586
2023,ARG,12.776
2019,CAN,6.545
2020,CAN,6.552
2021,CAN,6.988
2022,CAN,6.819
2023,CAN,6.921
2019,MEX,12.308
2020,MEX,12.258
2021,MEX,12.105
2022,MEX,12.157
2023,MEX,11.579
2019,CZE,5.796
2020,CZE,6.039
2021,CZE,6.111
2022,CZE,6.204
2023,CZE,6.171
2019,FRA,11.679
2020,FRA,11.722
2021,FRA,11.57
2022,FRA,11.357
2023,FRA,11.271
2019,IDN,0.643
2019,IDN,3.931
2019,OECD,8.402
2020,OECD,8.278
2021,OECD,8.169
2022,OECD,8.085
2023,OECD,7.992
2019,IRL,8.22
2020,IRL,8.19
2021,IRL,8.148
2022,IRL,8.146
2023,IRL,8.231
2019,DNK,7.187
2020,DNK,7.163
2021,DNK,7.051
2022,DNK,7.096
2023,DNK,7.131
2019,KOR,11.498
2020,KOR,11.331
2021,KOR,11.005
2022,KOR,10.969
2023,KOR,10.958
2019,TUR,8.762
2020,TUR,8.828
2021,TUR,8.766
2022,TUR,8.784
2023,TUR,8.841
2019,FRA,12.46
2020,FRA,12.533
2021,FRA,12.56
2022,FRA,12.506
2023,FRA,12.303
2019,GBR,9.889
2020,GBR,10.072
2021,GBR,10.175
2022,GBR,9.269
2023,GBR,9.281
2019,BEL,11.709
2020,BEL,11.144
2021,BEL,11.018
2022,BEL,10.978
2023,BEL,10.765
2019,NZL,1.69
2020,NZL,1.821
2021,NZL,1.897
2022,NZL,1.8
2023,NZL,1.9
2019,ITA,9.704
2020,ITA,9.632
2021,ITA,9.809
2022,ITA,9.923
2023,ITA,9.79
2019,DNK,8.14
2020,DNK,8.178
2021,DNK,8.223
2022,DNK,8.249
2023,DNK,8.175
2019,ESP,13.509
2020,ESP,13.923
2021,ESP,13.899
2022,ESP,13.661
2023,ESP,13.807
2019,LTU,10.513
2020,LTU,10.389
2021,LTU,9.579
2022,LTU,9.04
2023,LTU,8.067
2019,HUN,10.404
2020,HUN,11.293
2021,HUN,9.412
2022,HUN,11.374
2023,HUN,11.082
2019,FRA,7.635
2020,FRA,7.496
2021,FRA,7.845
2022,FRA,8.265
2023,FRA,8.273
2019,AUT,7.354
2020,AUT,7.638
2021,AUT,7.879
2022,AUT,8.123
2023,AUT,8.358
2019,EU19OECD,0.082
2020,EU19OECD,0.075
2021,EU19OECD,0.131
2022,EU19OECD,0.139
2023,EU19OECD,0.143
2019,MKD,11.59
2020,MKD,11.866
2019,SWE,7.815
2020,SWE,7.714
2021,SWE,7.467
2022,SWE,7.238
2023,SWE,7.06
2019,EU19OECD,6.561
2020,EU19OECD,6.858
2021,EU19OECD,7.069
2022,EU19OECD,7.257
2023,EU19OECD,7.636
2019,IND,0.149
2020,IND,0.15
2021,IND,0.161
2022,IND,0.184
2023,IND,0.195
2019,CAN,0.816
2020,CAN,0.659
2021,CAN,1.097
2022,CAN,1.076
2023,CAN,0.823
2019,DEU,10.798
2020,DEU,10.872
2021,DEU,10.096
2022,DEU,10.762
2023,DEU,11.319
2019,NLD,1.613
2020,NLD,1.623
2021,NLD,1.803
2022,NLD,1.93
2023,NLD,2.084
2019,E,11.2903234530808
2020,E,11.0351847358692
2021,E,10.5346008149225
2022,E,10.7584604228283
2019,EU22OECD,11.612
2020,EU22OECD,11.944
2021,EU22OECD,11.559
2022,EU22OECD,10.767
2023,EU22OECD,11.154
2019,POL,8.71
2020,POL,8.493
2021,POL,8.338
2022,POL,8.12
2023,POL,8.009
2019,PRT,1.236
2020,PRT,1.022
2021,PRT,0.853
2022,PRT,0.886
2023,PRT,1.034
2019,EST,1.449
2020,EST,1.249
2021,EST,1.159
2022,EST,1.557
2023,EST,1.459
2019,TUR,3.211
2020,TUR,3.161
2021,TUR,3.228
2022,TUR,3.32
2023,TUR,3.585
2019,HUN,8.156
2020,HUN,8.265
2021,HUN,8.322
2022,HUN,8.405
2023,HUN,8.492
2019,NOR,2.975
2020,NOR,2.931
2021,NOR,3.021
2022,NOR,3.211
2023,NOR,3.341
2019,BGR,0.451
2020,BGR,0.466
2021,BGR,0.467
2022,BGR,0.533
2023,BGR,0.527
2019,E,0.460860106791261
2020,E,0.485410368384752
2021,E,0.5743962265833
2022,E,0.718566708182039
2019,MKD,0.893
2020,MKD,0.782
2019,CRI,8.574
2020,CRI,8.779
2021,CRI,8.458
2022,CRI,9.738
2023,CRI,8.226
2019,G7,0.076
2020,G7,0.059
2021,G7,0.082
2022,G7,0.085
2023,G7,0.215
2019,AUS,10.122
2020,AUS,10.18
2021,AUS,10.356
2022,AUS,10.428
2023,AUS,10.616
2019,CRI,9.042
2020,CRI,9.454
2021,CRI,9.491
2022,CRI,10.562
2023,CRI,9.606
2019,FIN,0.342
2020,FIN,0.031
2022,FIN,0.493
2023,FIN,0.718
2019,MEX,8.943
2020,MEX,9.057
2021,MEX,8.954
2022,MEX,8.694
2023,MEX,8.627
2019,USA,8.234
2020,USA,8.21
2021,USA,8.216
2022,USA,8.286
2023,USA,8.241
2019,SVK,0.6
2020,SVK,0.529
2021,SVK,0.398
2022,SVK,0.48
2023,SVK,0.5
2019,LVA,3.205
2020,LVA,3.425
2021,LVA,3.694
2022,LVA,3.894
2023,LVA,4.297
2019,ESP,9.496
2020,ESP,9.504
2021,ESP,9.537
2022,ESP,9.568
2023,ESP,9.579
2019,ARG,1.288
2020,ARG,1.123
2021,ARG,1.115
2019,HRV,16.178
2020,HRV,16.118
2021,HRV,16.953
2022,HRV,12.046
2023,HRV,13.145
2019,CYP,6.061
2020,CYP,5.898
2021,CYP,5.951
2022,CYP,5.926
2023,CYP,5.764
2019,EU22OECD,0.0695695638260134
2020,EU22OECD,0.0706792160024919
2021,EU22OECD,0.0732677220630782
2022,EU22OECD,0.0761096997312086
2019,AUT,4.866
2020,AUT,4.964
2021,AUT,5.16
2022,AUT,5.077
2023,AUT,5.01
2019,NLD,9.346
2020,NLD,9.268
2021,NLD,9.364
2022,NLD,9.525
2023,NLD,9.518
2019,AUT,2.349
2020,AUT,2.793
2021,AUT,3.317
2022,AUT,3.668
2023,AUT,3.998
2019,EU19OECD,1.708
2020,EU19OECD,1.728
2021,EU19OECD,1.834
2022,EU19OECD,1.982
2023,EU19OECD,2.071
2019,BGR,10.206
2020,BGR,8.798
2021,BGR,8.908
2022,BGR,9.562
2023,BGR,9.288
2019,ARG,0.250678128717736
2020,ARG,0.122978555552685
2021,ARG,0.132846347772219
2019,CAN,8.774
2020,CAN,8.641
2021,CAN,8.424
2022,CAN,8.101
2023,CAN,7.683
2019,BRA,6.889
2020,BRA,7.971
2021,BRA,7.257
2022,BRA,8.28
2023,BRA,8.502
2019,E,0.0905866790368828
2020,E,0.0977212952644366
2021,E,0.11699165598646
2022,E,0.167153473413754
2020,IND,0.162094763092269
2021,IND,0.0802997858672377
2019,ITA,8.402
2020,ITA,8.063
2021,ITA,7.751
2022,ITA,7.498
2023,ITA,7.289
2019,IRL,3.292
2020,IRL,3.41
2021,IRL,3.601
2022,IRL,3.706
2023,IRL,3.803
2019,NLD,6.302
2020,NLD,6.446
2021,NLD,6.439
2022,NLD,6.204
2023,NLD,6.062
2019,IRL,18.009
2020,IRL,27.042
2021,IRL,19.661
2022,IRL,22.476
2023,IRL,26.145
2019,EST,9.045
2020,EST,9.094
2021,EST,9.194
2022,EST,9.286
2023,EST,9.33
2019,DNK,11.039
2020,DNK,10.754
2021,DNK,10.336
2022,DNK,10.1
2023,DNK,9.677
2019,LVA,8.438
2020,LVA,8.606
2021,LVA,8.742
2022,LVA,8.802
2023,LVA,8.798
2019,AUS,11.773
2020,AUS,11.46
2021,AUS,11.037
2022,AUS,11.143
2023,AUS,11.417
2019,NZL,0.882
2020,NZL,0.776
2021,NZL,0.536
2022,NZL,0.633
2023,NZL,1.243
2019,MKD,9.64
2020,MKD,9.55
2019,GRC,5.211
2020,GRC,4.94
2021,GRC,4.785
2022,GRC,4.896
2023,GRC,5.074
2019,CAN,8.117
2020,CAN,7.992
2021,CAN,7.824
2022,CAN,7.632
2023,CAN,7.5
2019,FIN,7.282
2020,FIN,6.95
2021,FIN,8.312
2022,FIN,8.376
2023,FIN,7.968
2019,ISR,5.597
2020,ISR,5.62
2021,ISR,6.14
2022,ISR,4.976
2023,ISR,4.235
2019,ARG,10.671
2020,ARG,12.241
2021,ARG,10.448
2022,ARG,9.817
2023,ARG,10.163
2019,E,0.0231328886551928
2020,E,0.0265134610719731
2021,E,0.0305986689819891
2022,E,0.0311082221716758
2019,E,6.28415579230389
2020,E,6.32162382804312
2021,E,6.40357964028018
2022,E,6.44170411568028
2019,MKD,20.604
2020,MKD,22.899
2019,G7,8.202
2020,G7,7.86
2021,G7,8.059
2022,G7,8.084
2023,G7,8.314
2019,USA,7.341
2020,USA,7.517
2021,USA,7.553
2022,USA,7.459
2023,USA,7.332
2019,BEL,11.923
2020,BEL,11.429
2021,BEL,11.416
2022,BEL,11.36
2023,BEL,11.199
2019,BEL,0.0128801571002257
2020,BEL,0.019981865734585
2021,BEL,0.0129693578364787
2022,BEL,0.00794124276730986
2019,BEL,12.413
2020,BEL,12.581
2021,BEL,12.384
2022,BEL,12.375
2023,BEL,12.775
2019,ISR,6.786
2020,ISR,6.796
2021,ISR,6.927
2022,ISR,7.383
2023,ISR,7.659
2019,ISR,9.879
2020,ISR,10.304
2021,ISR,10.63
2022,ISR,10.627
2023,ISR,10.091
2019,CZE,4.945
2020,CZE,4.981
2021,CZE,6.513
2022,CZE,6.625
2023,CZE,8.272
2019,JPN,7.576
2020,JPN,7.895
2021,JPN,8.974
2022,JPN,9.859
2023,JPN,9.589
2019,LVA,12.375
2020,LVA,12.585
2021,LVA,12.319
2022,LVA,11.97
2023,LVA,11.257
2019,BEL,0.837
2020,BEL,0.856
2021,BEL,0.966
2022,BEL,1.192
2023,BEL,1.082
2019,ISR,9.106
2020,ISR,9.173
2021,ISR,8.897
2022,ISR,8.724
2023,ISR,9.243
2019,ESP,10.302
2020,ESP,10.818
2021,ESP,10.933
2022,ESP,11.01
2023,ESP,11.267
2019,DEU,6.93
2020,DEU,7.344
2021,DEU,7.23
2022,DEU,7.322
2023,DEU,7.433
2019,FIN,8.154
2020,FIN,8.752
2021,FIN,8.295
2022,FIN,8.691
2023,FIN,8.792
2019,FRA,7.524
2020,FRA,7.553
2021,FRA,7.411
2022,FRA,7.459
2023,FRA,7.474
2019,CHE,4.394
2020,CHE,4.231
2021,CHE,4.314
2022,CHE,4.498
2023,CHE,4.438
2019,NOR,8.332
2020,NOR,5.005
2021,NOR,7.051
2022,NOR,5.018
2023,NOR,3.519
2019,GBR,16.606
2020,GBR,14.268
2021,GBR,13.643
2022,GBR,17.205
2023,GBR,15.162
2019,CRI,9.134
2020,CRI,8.834
2021,CRI,8.975
2022,CRI,8.591
2023,CRI,9.175
2019,CAN,10.432
2020,CAN,10.141
2021,CAN,10.064
2022,CAN,10.125
2023,CAN,9.962
2019,BEL,0.145
2020,BEL,0.149
2021,BEL,0.064
2022,BEL,0.065
2023,BEL,0.051
2019,HUN,7.11
2020,HUN,7.286
2021,HUN,7.047
2022,HUN,7.201
2023,HUN,7.187
2019,MLT,9.287
2020,MLT,9.462
2021,MLT,9.531
2022,MLT,9.687
2023,MLT,9.893
2019,CYP,7.658
2020,CYP,5.136
2021,CYP,4.932
2022,CYP,6.795
2023,CYP,5.654
2019,EU27,0.111
2020,EU27,0.107
2021,EU27,0.136
2022,EU27,0.142
2023,EU27,0.148
2019,RUS,15.273
2020,RUS,15.164
2021,RUS,15.204
2022,RUS,15.085
2019,EU19OECD,1.611
2020,EU19OECD,1.655
2021,EU19OECD,1.759
2022,EU19OECD,1.892
2023,EU19OECD,2.014
2019,LUX,7.392
2020,LUX,7.339
2021,LUX,7.317
2022,LUX,7.173
2023,LUX,7.044
2019,ISR,5.288
2020,ISR,5.206
2021,ISR,5.138
2022,ISR,5.165
2023,ISR,4.965
2019,G7,10.474
2020,G7,10.378
2021,G7,10.282
2022,G7,10.083
2023,G7,9.974
2019,LTU,11.269
2020,LTU,11.607
2021,LTU,12.283
2022,LTU,13.082
2023,LTU,13.639
2019,DEU,2.265
2020,DEU,2.196
2021,DEU,2.245
2022,DEU,2.428
2023,DEU,2.565
2019,BEL,12.878
2020,BEL,12.813
2021,BEL,12.401
2022,BEL,11.974
2023,BEL,11.874
2019,CZE,0.174
2020,CZE,0.057
2021,CZE,0.049
2022,CZE,0.265
2023,CZE,0.2
2019,PRT,8.922
2020,PRT,8.754
2021,PRT,8.166
2022,PRT,9.928
2023,PRT,9.235
2019,LTU,4.70565539675778
2020,LTU,4.79953279175163
2021,LTU,4.93686037776494
2022,LTU,4.99217436384353
2019,COL,1.459
2020,COL,1.362
2021,COL,1.305
2022,COL,1.401
2023,COL,1.483
2019,CYP,13.786
2020,CYP,14.481
2021,CYP,13.61
2022,CYP,13.163
2023,CYP,13.563
2019,HRV,15.215
2020,HRV,15.603
2021,HRV,15.319
2022,HRV,15.18
2023,HRV,13.592
2019,CHL,7.983
2020,CHL,7.983
2021,CHL,8.019
2022,CHL,8.052
2023,CHL,8.049
2019,NZL,5.071
2020,NZL,5.219
2021,NZL,5.339
2022,NZL,5.352
2023,NZL,5.298
2019,LUX,0.206
2020,LUX,0.312
2021,LUX,0.681
2022,LUX,0.579
2023,LUX,0.476
2019,LTU,7.831
2020,LTU,7.674
2021,LTU,7.511
2022,LTU,7.44
2023,LTU,7.332
2019,MEX,1.472
2020,MEX,1.422
2021,MEX,1.412
2022,MEX,1.397
2023,MEX,1.501
2019,IDN,10.552
2019,IND,3.877
2020,IND,3.87
2021,IND,3.668
2022,IND,4.002
2023,IND,4.052
2019,IRL,7.944
2020,IRL,8.038
2021,IRL,8.072
2022,IRL,8.089
2023,IRL,7.962
2019,CHE,7.033
2020,CHE,7.175
2021,CHE,7.307
2022,CHE,7.45
2023,CHE,7.597
2019,DEU,7.391
2020,DEU,7.092
2021,DEU,6.954
2022,DEU,7.157
2023,DEU,7.278
2019,ESP,12.146
2020,ESP,10.618
2021,ESP,11.543
2022,ESP,12.944
2023,ESP,11.731
2019,OECD,11.34
2020,OECD,11.299
2021,OECD,11.103
2022,OECD,10.962
2023,OECD,10.831
2019,FRA,7.665
2020,FRA,7.621
2021,FRA,7.577
2022,FRA,7.503
2023,FRA,7.46
2019,MEX,0.117
2020,MEX,0.082
2021,MEX,0.052
2022,MEX,0.058
2023,MEX,0.082
2019,POL,13.526
2020,POL,12.262
2021,POL,12.509
2022,POL,11.835
2023,POL,11.311
2019,ESP,0.129
2020,ESP,0.141
2021,ESP,0.146
